Time,weighted_hs,unweighted_hs
Weekday,0.2876712328767123,0.2863532107388772
Weekday,0.3082706766917293,0.2974483914702255
Weekday,0.32793522267206476,0.3564784803886566
Weekday,0.36578947368421055,0.3839214234449705
Weekday,0.3373860182370821,0.3396212604792202
Weekday,0.29876543209876544,0.3032902088485859
Weekday,0.27218934911242604,0.2958911051009715
Weekday,0.31666666666666665,0.3184375507185609
Weekday,0.2883116883116883,0.3011559466713744
Weekday,0.25096525096525096,0.265254186314024
Weekday,0.25245901639344265,0.2706083225030081
Weekday,0.212406015037594,0.2166293662512911
Weekend,0.27184466019417475,0.2773584674602498
Weekend,0.2609457092819615,0.28417434699144
Weekend,0.32,0.3069486778186171
Weekend,0.38285714285714284,0.3924445616532205
Weekend,0.31343283582089554,0.3193467154835331
Weekend,0.3292307692307692,0.3292272966234105
Weekend,0.24829931972789115,0.2916972895346641
Weekend,0.3104265402843602,0.3070492219343568
Weekend,0.35766423357664234,0.3680349377835517
Weekend,0.28338762214983715,0.29197959493526
Weekend,0.3286908077994429,0.3308086531551323
Weekend,0.3137254901960784,0.3358370787164985
Weekend,0.3333333333333333,0.3606105562562699
Weekend,0.3869047619047619,0.4003699680514234
Weekend,0.23668639053254437,0.2369337900190772
Weekend,0.251865671641791,0.2590480739862587
Weekend,0.3089005235602094,0.3155531421324188
Weekend,0.2889344262295082,0.3008656086569691
Weekend,0.2783109404990403,0.3241092671487799
Weekend,0.2618110236220472,0.2800148344821712
Weekend,0.36134453781512604,0.3908267228002182
Weekend,0.2781954887218045,0.2977219404362783
Weekend,0.3104575163398693,0.3338098210465097
Weekday,0.3249097472924188,0.3347563750471772
Weekday,0.3080357142857143,0.2948593348629774
Weekday,0.24257425742574257,0.2701256303880914
Weekday,0.3386243386243386,0.3538308142426021
Weekday,0.2942643391521197,0.3146314333247554
Weekday,0.2513562386980108,0.2716547903488436
Weekday,0.2698072805139186,0.2828693084703063
Weekday,0.3333333333333333,0.3292978404104327
Weekday,0.3,0.3052746727607797
Weekday,0.24299065420560748,0.2599032464962118
Weekday,0.2896281800391389,0.2932632810197797
Weekday,0.3392857142857143,0.3513740386276781
Weekday,0.23569794050343248,0.2337192095952312
Weekday,0.26720647773279355,0.2889782870590341
Weekday,0.2931726907630522,0.3178882838309774
Weekend,0.2766439909297052,0.2793093862644381
Weekend,0.3357487922705314,0.3578685434466367
Weekday,0.3045267489711934,0.3199950960878073
Weekday,0.27631578947368424,0.3001032942500267
Weekday,0.31006160164271046,0.3369028029823661
Weekday,0.2795497185741088,0.295132759032673
Weekday,0.26627218934911245,0.2793437584537208
Weekday,0.24960998439937598,0.2539884381075533
Weekend,0.31125827814569534,0.3033308569369635
Weekend,0.26294820717131473,0.2748776669286763
Weekend,0.2578125,0.2759896064858518
Weekend,0.32581967213114754,0.3221686688780961
Weekend,0.2938856015779093,0.2996739455205107
Weekend,0.26199261992619927,0.2667775868638976
Weekend,0.23140495867768596,0.2391821514000137
Weekend,0.3378076062639821,0.3438364405784189
Weekend,0.31386861313868614,0.3126520176954519
Weekend,0.24649298597194388,0.2496577708360105
Weekend,0.28277153558052437,0.2913335569370924
Weekend,0.3042505592841163,0.3280642543889177
Weekend,0.26136363636363635,0.2613899175920448
Weekend,0.2770700636942675,0.2801604940398044
Weekend,0.24517374517374518,0.2495394246576942
Weekend,0.22954545454545455,0.2327442585498835
Weekend,0.3079922027290448,0.3150593772953893
Weekend,0.30726256983240224,0.3002081210477013
Weekday,0.2765625,0.295645919250488
Weekday,0.2404870624048706,0.2585965606393471
Weekday,0.27293064876957496,0.2711773720179448
Weekday,0.3076923076923077,0.3319343085751
Weekday,0.32524271844660196,0.3289385725343564
Weekday,0.2702702702702703,0.2892679512516469
Weekday,0.28150134048257375,0.2884136503517645
Weekday,0.311284046692607,0.328574986353891
Weekday,0.3225806451612903,0.3272532899634953
Weekday,0.3167701863354037,0.3685162039638829
Weekday,0.3284671532846715,0.3476238278968746
